	D_10_R1	D_10_R2	D_10_R3	D_18_R1	D_18_R2	D_18_R3	D_18_R4	D_25_R1	D_25_R2	D_25_R3	D_34_R1	D_34_R2	D_34_R3	D_34_R4	L_10_R1	L_10_R2	L_10_R3	L_18_R1	L_18_R2	L_18_R3	L_18_R4	L_25_R1	L_25_R2	L_25_R3	L_34_R1	L_34_R2	L_34_R3	L_34_R4
MED134_06989	831.1651339143813	890.4937246480177	764.8938541597813	998.847153477146	960.2908067935718	1011.1237233727735	886.527524584803	1131.2968846707427	1017.077531686483	1163.4754810021752	1483.8800610178766	1503.6399251159842	1549.0679281860446	1465.3846100200285	752.3471309277387	900.632106054263	896.153978852673	887.5592539395548	1008.7195928938232	949.5854258549296	907.7649521062642	980.8147946073033	928.0806397228286	1067.020359097418	1519.3742182798298	1458.2480959970549	1497.4532582278382	1471.470142595838
MED134_06974	974.0626096189042	967.9814382568921	738.5182040163405	1188.8635311588253	1177.8152436915632	1278.5511294181968	1289.494581214259	1228.0886690994896	1324.0612988723421	1512.223201226528	1593.1972824298348	1620.9612460730173	1778.2199885685957	1853.1684437509464	931.8490397590456	910.7743595008201	740.803504008585	1237.4062223315336	1206.662998092768	1204.9663547780356	1150.6148033850502	1209.5460758832867	1254.163026652471	1236.1701303091743	1552.18842791621	1463.5818490914112	1658.1776442205464	1508.0917985315157
MED134_06969	1290.01023938762	1260.712800779307	1035.2442681300488	1564.6923843610848	1461.2791440394685	1587.3332889757992	1544.3119846711209	1690.7671280000238	1884.280833602092	1959.0331768205192	1792.5999918572031	1731.481331032541	1903.4897815777235	2030.3866085518082	1350.1665316441783	1344.8628070134603	992.4455954915707	1583.9133628629684	1640.5549422888553	1806.8500464184078	1575.2773775463497	1569.115415173104	1867.7381689224492	1600.0388241949297	2008.534878208193	1896.6826003531555	1870.9676763799066	1789.658300725497
MED134_06959	1577.1161768123038	1585.4232197117333	1142.0656512109838	1679.8793035752	1690.1724539460656	1661.0825994058514	1757.6474852396564	1788.9318455412351	1939.0624486217907	1852.1231991618909	2362.4666182917626	2337.9248741437746	2451.1632058920204	2919.335790052905	1628.0042687917664	1440.1999894110963	1324.97264495123	1608.127114851912	1605.7169029738411	1666.570381235293	1803.8419434557954	1714.0726880805175	1704.696975457628	1760.337735285141	2735.789338288895	2751.1498460690595	2771.9297274376236	2471.0612431352383
MED134_06954	2669.1675278386124	2496.826327397066	2459.5293758758485	2237.316730136941	2323.03971809179	2244.8738698194434	2593.211529133087	2786.36775174669	2943.736595775512	2534.1351256048642	3530.541373008427	3491.867915054496	3386.8674524541034	3992.172637180702	2881.395858283414	2900.6844857153064	2326.4054579957647	2325.355147903725	2530.5084920633117	2917.0976529104087	2611.609897976677	2828.5493836803707	3075.593637667752	3112.5524760767994	4198.6925911479775	3696.2908943890234	3847.1985069663056	3644.1549431076037
MED134_06949	137.65353164197165	148.82560867736208	109.45894809527904	118.5500409429946	131.87892689982755	124.06426053653662	132.7420892426443	172.9895721705262	136.43722986038185	134.1904547163472	207.5002813838095	224.44078791780237	184.84932870859112	191.50995228480218	148.28418555629705	101.42253446557017	123.25326929778885	106.03953457227041	117.18249587777538	99.51463427520096	135.0608798555815	146.8398348932239	131.20474740364313	114.07775267769628	253.35622323902737	206.94962006103046	222.976789018053	195.7157350005072
MED134_06944	218.9346646115168	239.84292307508764	192.54224604711735	198.4241820038775	206.1555638893856	209.53075112837297	193.1871477370627	286.2565539488469	218.09284470106493	233.72733046748385	354.2687730943089	341.76210887483546	306.29992071134313	297.2691796659616	248.18090003632872	188.6459141059605	196.43489794335096	179.5157475042373	210.61178313167738	152.26938015603037	231.16189052205297	244.73305815537316	233.46727111530615	218.32121633145323	369.3506386978592	355.2279560841399	338.4267000832378	326.5931283444047
MED134_06939	221.55663664279248	249.68263273970663	164.8478133965046	203.46886459719641	217.52443689799142	221.24793129015697	232.29865617462755	236.83096190012515	207.7566909237633	238.88850180272797	338.0736291814262	347.9965752058855	329.9789669508734	287.7413213433346	274.71596482008715	225.15802651356574	209.27378016187063	184.52548929505323	156.77117691756436	154.66732315061353	183.11138518881725	210.84694241078304	211.27823295145473	215.37092962427144	347.98324637649546	330.69269185010023	353.1409044346829	309.1828328995743
MED134_06934	256.95325906501375	264.4421972366351	222.8742437120742	216.0805710804937	227.37746017211646	206.08452166902472	226.37267004772377	262.9166910369505	233.59707536701742	261.74511771595195	333.0126467086504	407.5073901840907	364.3517760082561	360.1530445952996	274.71596482008715	249.49943478530258	219.54488593668637	192.87505894641313	209.02823589008582	221.8097269989419	197.39667055815758	226.84871929017282	233.46727111530615	240.9400810865137	426.5847252729407	396.83123022012023	444.82171616291794	381.2254347402518
MED134_06929	135.031559610696	105.77687889465403	67.25790786577387	78.19258019644325	81.85588566196192	70.99232686257373	101.92696138274474	116.69931455948195	93.0253839957149	105.43535727712994	150.81727768872008	135.45795028372416	120.68675180147685	134.34280234904034	106.14025913503367	113.59323860143859	89.8721755296377	80.15586865305481	77.5938148379864	79.13211882124413	83.11438760343478	98.83450425505455	107.08622766032637	106.21032145854481	164.83416933623468	152.54533849859462	179.9660378369057	132.07810337457542
MED134_06924	167.80621000164163	172.19491913083215	163.52903088933255	143.7734539095892	143.24779990843336	155.0803256706708	161.18682265178236	172.30310561429394	176.74822959185832	157.78438082032034	395.7688293710708	329.2931762127353	366.64329661208154	524.9849935767462	202.91520128756437	137.9346468731754	206.7060037181667	181.18566143450929	133.01796829369098	177.4477815991535	161.03412598165488	156.25264482227672	205.48978821305872	173.0834868213323	492.2131445457008	465.10326982788285	518.3927379201435	379.4243696942349
MED134_06919	246.46537093991114	301.34110847895624	298.0448466208803	258.1195926914847	261.4840791979339	303.9574383145147	258.3729951330041	290.3753532862404	285.2778442535257	297.8733170626608	592.1349493147734	576.4047507889015	661.4856143042972	807.0095999265047	307.49457425884754	261.67013892117103	265.7648619233572	258.00170222702013	321.4600900430865	356.0945346955986	279.2123958552887	247.556901134089	324.15290535017715	292.07838401099826	738.7012773957184	708.3224109305372	794.5670349780366	648.9837715814365
MED134_15094	393.2958046913476	421.87755187053875	386.40327460140674	337.1529533201478	378.96243362019413	326.01330685434345	298.6697007959497	256.05202547462807	337.99222851776415	314.09414125914236	274.30525002445063	260.71404657118455	318.52136393174584	377.30318957602816	343.3949560251089	490.8850668133596	424.96700143300114	330.6429581938511	370.55005453242484	443.6194539978838	333.75621272004275	272.9714879425316	390.72001984173136	336.33268461872524	302.19597711643024	306.15742761606055	304.4708438875952	341.0016487125402
MED134_06909	460.15609148887665	525.1945033490381	331.0144093001812	429.63880086432795	449.4494462735502	470.75494414696954	437.33777616549776	512.1040509492561	471.32861224495554	614.9166990847998	843.1596799644552	810.4806230365086	815.0174947606063	782.2371682876745	421.4392642126337	328.6090116684473	376.17924900262636	423.3231813239457	498.81738110134114	408.84928057642804	429.85722338651425	416.0461988641344	455.3576527538203	467.1287286371184	961.532654461369	929.1397890368945	863.6106092425099	800.2732354468593
MED134_06904	591.2546930526591	725.6785877656498	813.6888069251467	718.0264891157261	731.3974968869746	838.1230045134919	738.377871412209	826.5057337036251	791.7493793413068	1018.9626836153396	1242.9772953137467	1374.41644116331	1377.9677231004066	1405.3591025874787	586.8931975701862	488.8566161240482	889.7345377434133	653.7713037014782	832.9458490771601	727.7756988559877	779.197383782201	744.5532653880776	711.0139620329778	788.7099797199346	1273.6492065841467	1447.580589808342	1568.7605562386877	1336.9906191599066
MED134_06894	2872.370360262475	2996.1915928764793	2625.6959717795253	3219.34827496969	3199.2008646216786	3175.355823843468	2971.289444029547	3833.915716557098	3230.0480554067676	3341.489784475195	4458.725558515516	4439.506797374106	2823.9172241143033	2725.920266103577	3029.6800438397113	2468.6244888919778	2786.0374414187686	2935.708689418132	3037.2436093726105	2701.282783397925	2853.161086949159	3414.967442260361	3397.817061438464	3304.3211120436163	4482.573660560382	4691.569221795938	2923.599218444827	2794.6525964029483
MED134_06884	1505.0119459522234	1448.8972481151447	1395.271892588015	1519.2902410212146	1393.823830855074	1603.8751903806706	1486.237320627464	1368.1278465708679	1275.4813761190244	1133.2457631814596	1148.8430213201161	1084.2303719362524	921.9551229391301	1014.7169113597727	1585.860342370503	1647.1019597208594	1508.5686606760614	1499.5827093842336	1464.7811984721923	1480.7297991550986	1635.0158436363186	1186.0140510606545	1258.9867306011345	1167.330107141599	1311.8052643008677	1328.1045204947573	1045.8403708257918	1139.4738191133824
MED134_06879	2952.3405072163823	2772.3381980063978	2323.6947776371285	2807.3658631819785	2715.644799322311	3131.2440867638106	2804.176635250861	2704.678231555052	2376.281753401651	2537.084366367861	2020.3442031321158	2107.8163895613816	1790.4414317889982	1952.258170306267	3171.720684741006	2543.6771643964994	2574.195884813194	2829.6691548458616	2459.2488661916914	2586.181519657933	2222.0112060855768	2239.3074821216646	2298.9773019329527	2096.6704199038663	2300.810280318276	1992.6901560515716	2026.0327530066745	2245.3277573677824
MED134_06874	5388.1525242714615	5275.314343943851	5035.111612382836	5341.478085892516	4975.018828565908	5573.931527549843	5467.314800681413	4625.411655892879	4373.2266631763305	4298.518412067605	3995.139564009249	4102.845615497403	3836.0054908039033	3652.028095062919	5584.850693899271	5302.370101860008	5035.409606103415	5106.5967987716995	5072.101814817764	5216.7249847156545	5092.054903016684	3951.497608216371	4135.843765583956	4076.3128004228543	3896.496614031548	3951.244292299262	3942.274904314105	3914.9150550254835
MED134_06869	246.46537093991114	314.87070926780734	328.37684428583714	251.39334923372613	285.73767494962635	324.6348150706042	342.52199813503756	244.38209401867985	327.6560747404625	303.77179858865406	379.5736854581881	460.7837388312458	431.569713720471	539.2767810606867	235.69381072632476	298.18225132877626	300.4298439133603	303.92433530949944	386.38552694834044	346.50276271726597	337.6521996389538	273.9127689354369	285.56327376087035	338.2995424235131	391.4811521735574	503.50629210724935	535.3706660179648	501.8967928233866
MED134_06864	329.05748992509416	366.52918500705704	427.2855323237399	401.0522661688541	358.4984622047036	376.32825696082773	420.7450150101672	308.2234837482788	412.41253571433606	353.17158136884785	684.2448303192938	719.230706736594	706.5521861795322	807.9623857587674	362.12558999011486	375.2633775226096	374.8953607807744	394.9346445093221	395.8868103978898	454.410197473508	481.80371563866095	398.16185999893406	440.8865409078302	461.2281552227548	666.2047677339485	741.3916801155473	887.3797085794597	579.942944817454
MED134_06859	159.9402939078147	178.344737671219	294.0884990993642	214.39901021605405	162.1959215894431	225.38340664137488	242.96543120305432	177.10837150791966	249.10130603296992	213.08264512650734	452.45183306616025	453.98250283373665	475.1086051931557	582.1521435125081	191.9889981413109	253.5563361639254	206.7060037181667	225.43838058671665	258.11820037942414	291.3500738418534	261.03112356703735	196.72772751720382	245.0441605920982	247.82408340327123	488.3975387740287	504.57304272612066	543.2936991302814	494.69253263931887
MED134_06854	104.87888125102602	109.46677001888615	151.65998832478422	110.98301705301623	91.70890893608697	104.07612967231684	101.92696138274474	95.4188513162823	103.36153777301656	110.59652861237406	127.53675831395121	160.9625852743835	184.08548850731594	169.59587814276014	101.45760064378219	123.73549204799559	156.63436306594	89.34039526955067	106.09766518663446	86.3259478049936	97.39967297277512	98.83450425505455	101.29778292193035	102.27660584896908	126.67811161951369	182.41435582699077	174.30672847096528	185.50969973974458
MED134_06839	124.5436714855934	154.97542721774894	152.97877083195627	278.2983230647604	457.0286949459541	274.31986496411986	329.48482865584924	904.076454557869	668.7491493914172	512.4305825706665	904.9036661323205	883.5939100097321	601.9060786048339	709.8254450357095	110.82291762628516	119.6785906693728	143.79548084742032	294.7398086930036	319.87654280149496	360.89042068476493	284.4070450805034	504.52661219723086	395.5437237903947	442.54300607727004	763.1211543344199	1005.9458335956274	668.930367054159	561.9322943572845
MED134_06834	18.353804218929554	36.89891124232118	43.51982273667721	126.11706483297297	210.70311309282792	124.75350642840627	143.40886427107108	374.81073970280676	288.3786903867162	179.90368654279513	337.06143268687106	330.9934852121126	210.05605535067173	363.9641879243504	29.656837111259406	42.59746447553947	33.381093768151146	146.11746889879782	137.76861001846564	178.64675309644508	140.25552908079618	191.08004155977213	183.3007500492073	132.762901823181	315.9321578944498	427.76699816738767	306.7345676339714	241.34271616626964
MED134_06829	173.05015406419292	338.24001972127746	294.0884990993642	786.9704845577514	1099.7489823658034	638.9309417631636	817.7860855127194	1414.8075723946606	1074.9599928393723	677.5880652984785	1227.7943478954192	1270.6975922012953	957.8556123990631	1039.4893429986028	177.94102266755644	302.23915270739906	382.5986901118862	740.6068280756209	722.097542165751	704.9952404074477	737.6401899804837	725.7276455299719	605.8572159521168	537.9356096094816	1179.785304601013	1437.9798342385002	1092.2467076265034	908.3371382078756
MED134_06824	262.19720312756505	527.6544307651928	494.5434401895138	1119.9195357168	1657.581684654729	1026.9763788857754	1302.5317506934473	2486.3818666731977	1705.4653732547733	1147.9919669964427	2422.1862114705177	2271.6128231680605	1838.563364469334	1876.9880895575138	238.81558305382575	397.576335105035	428.818666098557	1086.2790116419199	1154.4059391202466	1085.0692050488778	1102.5642980518144	1201.0745469471392	890.4557489232544	881.1522965449644	1916.1972185337281	2557.0012334344847	1846.0667151697687	1542.9123894211766
MED134_06819	117.98874140740428	178.344737671219	158.2539008606444	332.9490511590487	517.6626843251852	281.901569774686	381.6335065726024	779.1395413236002	517.841304242813	361.2819934670886	611.3666827113217	480.05390749085507	467.470203180404	469.72341530550983	93.6531698250297	139.9630975624868	160.48602773149588	354.0217532176587	391.1361686731151	370.4821926630975	348.04149808938314	383.1013641124495	288.45749613006836	278.3103793774832	444.89963297696676	733.9244257834482	483.30501985131286	380.62507972491284
MED134_06814	152.07437781398772	280.43172544164094	237.3808512909666	559.1189874261802	863.2764237868022	565.1816313331112	688.5995879462174	1320.0751876346105	1061.52299292888	696.7581302579566	1025.3550489843856	995.8143039686332	774.5339640930223	872.7518223526308	159.21038870255052	221.10112513494295	263.19708547965325	621.2079820611747	682.508861125962	713.3880408884888	561.0221163231847	739.8468604235512	638.6584028030276	570.3887633884814	902.7723255776186	1302.5025056418463	817.2042724417984	802.6746555082152
