index	D_10_R1	D_10_R2	D_10_R3	D_18_R1	D_18_R2	D_18_R4	D_25_R1	D_25_R2	D_25_R3	D_34_R1	D_34_R2	D_34_R3	D_34_R4	L_10_R1	L_10_R2	L_10_R3	L_18_R1	L_18_R3	L_18_R4	L_25_R1	L_25_R2	L_25_R3	L_34_R1	L_34_R2	L_34_R3	L_34_R4
MED134_06249	585.4355929964711	721.0444114315521	1043.75741403833	764.3696803406956	814.1860797332162	854.7839440351063	977.921175238826	1049.3051122670138	986.4969327621639	952.7088862692505	1014.7245816097834	936.0160658832681	1065.073769814751	680.1397047796246	666.3165790825733	940.2069726642793	677.7215818316639	734.6274002553723	781.5606579646088	966.1841974802308	937.5139925452505	1052.7452520964493	1335.1522225651029	1427.7524111823598	1219.5629221864128	935.5295920595156
MED134_06244	275.4208357960671	294.3543223339784	367.83817263182874	2423.7560230115064	3531.45559959473	2412.735126948254	8240.597288157081	7858.868913183174	5024.389712392719	1518.9131137253698	1524.3293576779013	815.1171589170295	894.3223505618988	291.71493165373175	298.19723446596646	334.9568169464214	2390.5701568092027	2423.5501979013015	2265.090654802272	7307.658649968471	8815.154859511915	7523.4217030104	1135.8534059532524	1367.9127880666285	825.5502857877257	833.1688478901539
MED134_06239	9445.47107882261	10787.220165533445	9230.480642468743	11416.340497607925	19106.59043689725	10940.279417790103	16617.036213696734	14750.588416645513	10610.586092729629	17804.312010521768	19052.154796368442	16577.5972935719	12229.95248173466	10458.931544128633	9974.183359723706	9699.521726247724	9963.518777674462	8927.163358985626	9351.327605396247	16869.747094057482	21322.135006438046	14435.954611846522	10444.456780335317	11680.27450501098	11360.145844402487	15609.418365222033
MED134_06234	3984.9536386918885	4426.445880812222	3900.146978410401	7714.110436557097	15728.942545973927	7022.121730187843	8341.785446615528	7449.130346054132	6170.23814067995	8493.063411841791	9217.735674490641	9234.699528962055	5715.927343939394	4756.221711745627	4612.802737290778	4455.313646256454	4895.77978517202	5119.5847419757565	6629.565447609645	11320.60068552058	14663.456432056097	8360.675438715276	5601.345687933058	6074.246655221422	6496.241954741381	7837.143255618169
MED134_06229	10519.213177795684	10777.325902597848	11489.29916826925	20895.881905074	44005.83935460319	18357.559647245573	25014.267226590862	21760.861718718792	27047.507563703715	19960.706834237626	21624.285393288712	23598.858343422507	15120.462694943159	12960.704164506833	12548.962239388464	12077.844453523665	14588.715692488318	15997.351900659063	16956.865293669543	32102.58625079103	33452.55673813896	22997.29416903652	16090.75708855676	17956.08620651697	17857.491475996525	19894.881846405602
MED134_06224	3094.8254302495266	2464.908253830332	5514.916718194891	4737.225632655321	7630.698860056044	4918.5891751740755	4949.902929522109	5872.572813648985	10758.078872308646	3552.831136466678	3313.2719764164754	4459.572889037667	3208.428601541158	2983.7364205017566	4281.70098040098	4547.135785264933	4590.636485889604	5500.102529362935	4857.680016030449	7244.956430662969	6412.168684002557	4975.086247700873	2943.778385217895	4123.684905238462	3631.096845242804	3624.8796089278053
MED134_06219	1596.642526354012	1611.5280756351842	1383.7089382034858	1609.3332781423967	1359.0173661712329	1445.7309444504383	1043.7627851946647	1103.3822835632325	1037.6376452795112	1591.194504464449	1474.9946818869282	1461.4320703717638	1459.4057767080776	957.5859712981195	908.9874319583254	902.7021553227881	822.7067958553532	938.6905669929757	867.6758556702252	715.375320258224	704.5912614781075	759.1627733427916	1377.8591118390707	1451.898224018532	1249.3621972081623	1245.5874275957801
MED134_06214	980.6046182690891	1068.5803970443585	2098.138313206821	840.7218126721746	842.4989415284501	836.8764591740356	749.9012839180792	727.9619212952523	770.0753667467229	1177.5843241241632	1196.9265092468993	1068.3205301104724	942.4346289149123	992.4649305175875	876.0829095344945	2203.731336203483	734.198380317636	753.833345360088	754.1603677855492	722.0255556391105	645.3900673318753	722.5885251478916	1372.6144061387588	1562.1291087054053	1246.0511666501902	1028.3684065387042
MED134_06209	525.5614982581957	648.0742222815323	580.3078752350511	458.11279398887416	449.94493879993524	462.0131094156231	413.7625383540603	410.7785127308924	402.45517241912466	706.7513761154398	699.6554021265247	580.162679341132	608.478814464583	597.6985284427004	666.3165790825733	585.8511122653624	417.25395896352444	452.54008152986165	387.5183896752735	411.3645599891248	394.0276200552502	390.45481181042015	983.7569406442087	1069.764490437371	695.316417174154	686.1740582981053
MED134_06204	1124.3024456409503	1077.237877113005	1189.8303345780453	836.4800275426479	844.794578971307	890.5989137572477	670.8913519710727	731.0817581008034	655.9352257659767	539.0987059289647	483.81619554101826	559.6326762713934	641.4970447068473	1105.028844362234	1120.810295061736	1162.6493375862271	883.3982807955022	990.3065444618989	746.3317134486749	699.2247486189281	736.6181369998396	655.3709879248319	571.6729213339918	540.6562439403789	600.4002078456186	568.9352989878479
MED134_06199	1458.2668407366643	1408.695685455468	2451.3691937846784	1017.1800740604816	1042.2193990569929	1082.8059179327395	984.8518710236511	1165.779019674254	1274.070794453914	1657.4524459752715	1654.954124260818	1846.9399057924113	1619.7800378847894	1609.1883458072705	1702.809035433243	2130.014971084	1049.4569270900765	1213.575656304218	1013.8107366252106	1254.994419735875	1210.227690169697	1204.9732040427905	1726.2574190740722	1728.0003447104148	1910.4646319499373	1868.678701696488
MED134_06194	348.600284920626	403.19121462553346	365.1823013492885	321.5273128181172	291.5459552428152	372.4756851102698	316.03972778802597	544.9314953695889	460.266412656126	533.0752567007081	526.9840368581196	609.056757735579	637.7235326791599	435.9869902433491	481.2286404485252	372.46163428791255	402.08108772848715	576.1783531414685	481.4622417177641	362.91284507123714	433.8185866125538	420.109607644123	613.6305669364866	579.4995080681342	566.1862254132396	483.23793177628926
MED134_06189	455.04312001089346	486.05566671114923	406.3483062286628	415.694942693608	451.4753637618398	446.4932892026952	603.663602858269	684.2842060175371	607.018022488514	723.8178155955001	735.5351663381414	946.6612526601696	1316.0123196559587	483.5492073608054	438.0414547672473	491.44243412988465	524.3069948996206	663.8054776817335	588.4538509883783	575.7203772596065	684.2105225097325	620.7737261188453	974.7660165865312	1051.9175852975916	1190.867324017321	1003.9684617076354
MED134_06184	661.2761129982866	723.5179771654512	634.7532365271269	645.5996967139504	687.9260203760915	828.519632905536	761.6834667522819	902.6727824061129	676.687978671567	679.6458545882851	669.3818510729732	691.1767700145334	883.0018144788368	694.4083699148615	690.9949709004464	688.0194077818385	837.8796670903905	1019.1154621189723	1029.468045298959	778.0775395637256	900.6345601262861	831.3227765381351	966.524336200327	938.5372467625218	775.8848274181432	743.3056364391445
MED134_06179	282.0735129892088	362.37738001620033	328.00010339372454	359.70337898385674	322.154454480906	493.05274984147894	414.4556079325429	454.4562280086075	410.6080396320351	352.3717798530105	427.1934426445608	472.1900706039882	451.87806531555856	391.59558760038993	413.3630629493742	387.9808690499089	472.0448828678256	618.1913580580339	566.272663700568	366.71297957460087	500.78387179435737	393.4202913937905	504.2409909014109	552.2042413837656	433.7450030943532	371.3552579167543
MED134_06174	4445.318900457295	4448.707972417313	4665.037907782002	4337.649473453914	4163.521108861306	4321.6730131383865	3414.06074360486	3927.8745381888116	3864.459058919551	5945.144388289254	5952.116509917719	6621.306175232737	6751.756395539567	4402.675897839202	5019.9962022856835	4301.41456819999	4692.631898080688	4478.586324105872	4283.578697993006	3803.9346378671034	3826.72636915727	3951.0072982436695	5079.872092587765	5355.121359883247	6071.326366468287	6191.039660429479
MED134_06169	959.3160512510356	969.6377676883994	755.5953798827096	867.8692375011449	773.6298182427458	742.5637055723969	649.4061950381148	729.0018668971027	836.7806439432629	868.3805970736582	749.5506992333042	795.3475263313553	750.92889350978	989.2941160430904	985.079140063434	876.8367640527941	830.2932314728719	823.454896364682	773.7320036277347	754.3266989177023	705.5617728575539	725.5540047312618	586.6577947634543	757.9685594659292	719.5973079326164	657.6082692275858
MED134_06164	4443.988365018667	4624.33113952414	4390.155230039082	5592.369514767885	5633.494284770618	5406.866595719269	5647.130925475517	5162.2899675851895	5027.354391379232	4721.3802867484565	4948.604354624065	4888.421842049985	4381.990842151919	3194.5955830558128	2988.141942614133	3096.0873350182733	3791.531934177642	3699.5451757958454	3916.936719882731	4531.6603952612595	4261.51546714927	4229.7623790804755	4296.163212226879	4274.858689951889	4470.9949301150755	4470.545989536311
MED134_06159	802.3128694928911	849.669829594299	921.5873350414771	1901.1680950538278	1071.2974733331791	1241.5856170342327	794.2577369409601	771.6396365729674	833.81596495675	926.6072729468053	818.5071210775048	1186.1779551404534	833.0027801119796	787.9473969125255	765.0301463540657	746.2165381393248	1187.6986427870827	1098.3399856759243	2074.5933992716664	647.9229328235176	697.7976818219825	707.7611272310402	789.7028297326702	786.3136440996966	928.1922330848627	980.1636374822025
MED134_06154	2480.118057603232	2312.7839611955446	1798.0248582797694	2023.331506784194	2242.0725691901534	2119.052375226695	1770.0997034443385	1964.457241895331	2183.4860735667426	2149.367466282893	2096.1630998005417	2196.710328462032	2094.299175366472	2241.765833469439	2266.298981941345	1868.7745192570612	2052.552303184206	2098.249502690181	2019.7928189135469	1936.1685294638253	1894.4382126794296	1887.0335082179547	1877.6046407116428	2030.3479141372675	2061.6683607639993	1951.9955864855033
MED134_06149	1355.815611962282	1306.0427074986605	1242.947760228851	1291.1993934279008	1206.7400824617312	1300.0834009137302	1085.3469599036155	1108.5820115724841	1279.2589826803116	1369.3307912236646	1415.5688224114383	1385.3950219653245	1257.5228832268049	1355.5231878475036	1357.3115499830199	1189.8079984197207	1388.3177180059085	1262.7908906350517	1188.650683482068	1102.0390059754845	1102.5009270511434	971.688810150995	1156.0829850830266	1104.4084827675313	1182.0379091960617	1265.2264075817623
MED134_06144	1997.1336933811435	2064.190604938697	1805.9924721273903	1876.5657413025733	1880.8922781806816	1734.6383668757117	1784.6541645924713	1761.6678495345107	2255.3795389896804	2455.5594687192693	2315.9266555966938	2550.282603551975	1928.264646148229	1940.5384583922157	1807.6922006592035	2179.1592144969886	1750.7807530651319	1451.2492269750737	1702.7323182701411	1802.2137882202535	1627.5475833316616	1650.7836347427892	2017.7132072771167	2232.962778371235	2132.303679334072	2176.356054810209
MED134_06139	989.9183663394875	829.8813037231072	1760.8426603242056	942.5246557808133	848.6206413760683	958.6473562293162	738.1191010838764	945.3105520819777	793.7927986388261	1317.1275645787741	1027.618871873333	1200.624994337677	1350.9173059120665	813.3139127085022	1390.2160724068506	1448.46191111966	1149.7664646994895	1280.7964641707226	1080.3542984886412	827.4792881074543	871.5192187428933	812.5414058434567	1875.3569096972235	1774.1923344839618	1201.9040925438946	1075.9780549895702
MED134_06134	3867.8665200925943	3496.3851648662057	4015.677379200903	3395.1248176731006	3435.038826994744	3392.871465010855	2965.6447263266737	3638.7696608744113	3404.1926462634246	3784.7339317545566	3668.7058906378024	4210.171370264546	5183.862148035479	3454.6023699645734	3960.8818867686305	3795.746168871609	3593.4416708313224	4102.870022994874	3398.9407579262206	3445.7719609250707	3672.4150598252877	3357.9113815696137	4636.319839075677	4433.381200311107	4959.923775842299	4713.355196635727
MED134_06129	39548.83537778888	24509.326074338027	67423.27631420881	13068.939984071492	14419.663991064592	19692.26418555737	5468.318974227029	11030.702998826773	4609.334654280914	2136.31665962167	1746.8960200530857	1264.4961149990859	2665.0428695541814	31915.833093050405	76305.58750086358	48846.79141338354	22507.268602596094	28242.342276484313	19142.364629380263	9785.346346161628	10955.132451191292	11204.570359167374	3123.5968663714443	1760.5447011417773	1574.9468687420915	2256.1022159654094
MED134_06124	2528.0173333938524	2206.4206346378887	2610.721470737095	2938.708737736037	2823.6340547138793	3037.1094324375845	2043.1691173664487	2562.425962959288	1918.8884740204674	2044.961012993112	1961.613984006979	2102.4243884380476	2197.127378120952	2477.9915118194717	2957.2939528417915	2131.3082406474996	3046.375369079146	3515.888325732002	3455.0461140071525	2320.932147929404	2345.726004122019	2325.924486556756	2089.6405997385364	2122.7318936843612	2076.0161598485456	1847.2543598935983
MED134_06119	2436.2103881284966	2478.512865366776	2548.3084955973986	2621.4232100474464	2724.9216446710366	2493.9157249851078	2474.258395182572	2614.4232430518064	2879.4444656506435	2780.8257270451254	2684.2548600815708	2906.135990094111	2731.07933003871	2219.570132147959	2560.3831511043327	2283.9140491404637	2567.586987884637	2943.311087297668	2639.561287249422	2579.341294158138	2542.739814149644	2781.6198492013227	2474.002603204248	2415.6311015666247	2489.8949795950657	2595.916081783465
MED134_06114	1609.9478807402954	1617.7119899699317	1964.016813438537	1537.2229309404443	1548.790061447396	1651.0701041907153	1445.7431407145225	1714.8702974512444	1480.857153763188	1548.0264516619434	1292.7927542498126	1294.9109343616617	1448.0852406250156	1468.08710169215	1663.734915054944	1639.865806517615	1601.5808525872656	1922.995253609651	1758.837674351073	1495.3529270736315	1577.0809916004473	1625.0828116869134	1438.5478492283935	1514.8873009824597	1264.8136731453658	1249.158151229595
MED134_06109	733.1250266842172	703.7294512942593	677.2471770477714	751.6443249521158	742.2561065237027	790.316998535252	798.4161544118551	830.916535878438	717.4523147361191	784.052307878066	809.5371800246007	682.0523242057608	671.685140928346	605.6255646289432	621.072860749806	548.3462949238713	708.9102615925738	705.8184825982988	729.3696290521141	700.1747822447691	706.5322842370003	682.0603041751643	734.2587980436592	756.9187415165304	658.8950810364602	677.8423698192038
MED134_06104	1326.5438323124583	1396.3278567859732	1269.5064730542538	1541.464716069971	1477.625300718835	1493.4842374132934	1416.6342184182568	1567.198021988493	1394.1402934076862	1713.6713054389995	1680.7427047879175	1507.8146698996918	1515.0650791164658	1252.4717174263485	1221.5803949847177	1121.2647115542368	1255.9765633447503	1442.8466259917607	1507.015959848286	1249.2942179808294	1235.4609860353041	1451.1080094625236	1617.6170867104697	1752.1461575465871	1523.0740566671943	1466.3771722866709
